Deputy_ID,Deputy_Name,Constituency,Parliamentary_Group,URL,Committee_Name,Committee_URL,Role
194,Mihuți Bogdan-Florian,30 / OLT,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=194,Comisia pentru știință și tehnologie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=72&cam=2&leg=2024&idl=1,
194,Mihuți Bogdan-Florian,30 / OLT,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=194,Comisia pentru tineret și sport,http://www.cdep.ro/pls/parlam/structura2015.co?idc=78&cam=2&leg=2024&idl=1,
195,Miklós Zoltán,15 / COVASNA,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=195,"Comisia pentru buget, finanţe şi bănci",http://www.cdep.ro/pls/parlam/structura2015.co?idc=2&cam=2&leg=2024&idl=1,Vicepreşedinte
195,Miklós Zoltán,15 / COVASNA,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=195,Comisia pentru comunităţile de români din afara graniţelor ţării,http://www.cdep.ro/pls/parlam/structura2015.co?idc=32&cam=2&leg=2024&idl=1,
196,Mina Marian,19 / GIURGIU,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=196,"Comisia pentru drepturile omului, culte şi problemele minorităţilor naţionale",http://www.cdep.ro/pls/parlam/structura2015.co?idc=5&cam=2&leg=2024&idl=1,
196,Mina Marian,19 / GIURGIU,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=196,Comisia pentru transporturi şi infrastructură,http://www.cdep.ro/pls/parlam/structura2015.co?idc=34&cam=2&leg=2024&idl=1,Vicepreşedinte
197,Mircea Florin,9 / BRÃILA,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=197,"Comisia pentru apărare, ordine publică şi siguranţă naţională",http://www.cdep.ro/pls/parlam/structura2015.co?idc=12&cam=2&leg=2024&idl=1,
197,Mircea Florin,9 / BRÃILA,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=197,Comisia pentru transporturi şi infrastructură,http://www.cdep.ro/pls/parlam/structura2015.co?idc=34&cam=2&leg=2024&idl=1,
197,Mircea Florin,9 / BRÃILA,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=197,Comisia pentru antreprenoriat şi turism,http://www.cdep.ro/pls/parlam/structura2015.co?idc=240&cam=2&leg=2024&idl=1,Vicepreşedinte
198,Miruțã Radu-Dinel,20 / GORJ,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=198,Comisia pentru industrii şi servicii,http://www.cdep.ro/pls/parlam/structura2015.co?idc=3&cam=2&leg=2024&idl=1,
198,Miruțã Radu-Dinel,20 / GORJ,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=198,Comisia pentru tehnologia informaţiei şi comunicaţiilor,http://www.cdep.ro/pls/parlam/structura2015.co?idc=19&cam=2&leg=2024&idl=1,Preşedinte
199,Mititelu Eduard-Tatian,7 / BOTOȘANI,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=199,Comisia pentru industrii şi servicii,http://www.cdep.ro/pls/parlam/structura2015.co?idc=3&cam=2&leg=2024&idl=1,Vicepreşedinte
199,Mititelu Eduard-Tatian,7 / BOTOȘANI,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=199,Comisia pentru tehnologia informaţiei şi comunicaţiilor,http://www.cdep.ro/pls/parlam/structura2015.co?idc=19&cam=2&leg=2024&idl=1,
200,Mitrea Dumitrina,29 / NEAMȚ,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=200,Comisia pentru muncă şi protecţie socială,http://www.cdep.ro/pls/parlam/structura2015.co?idc=7&cam=2&leg=2024&idl=1,
200,Mitrea Dumitrina,29 / NEAMȚ,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=200,Comisia pentru regulament,http://www.cdep.ro/pls/parlam/structura2015.co?idc=23&cam=2&leg=2024&idl=1,Vicepreşedinte
200,Mitrea Dumitrina,29 / NEAMȚ,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=200,Comisia pentru afaceri europene,http://www.cdep.ro/pls/parlam/structura2015.co?idc=33&cam=2&leg=2024&idl=1,Vicepreşedinte
200,Mitrea Dumitrina,29 / NEAMȚ,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=200,Comisia pentru constituționalitate,http://www.cdep.ro/pls/parlam/structura2015.co?idc=71&cam=2&leg=2024&idl=1,
201,Mîndrescu Nicolae,40 / VÂLCEA,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=201,Comisia pentru industrii şi servicii,http://www.cdep.ro/pls/parlam/structura2015.co?idc=3&cam=2&leg=2024&idl=1,
201,Mîndrescu Nicolae,40 / VÂLCEA,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=201,Comisia pentru transporturi şi infrastructură,http://www.cdep.ro/pls/parlam/structura2015.co?idc=34&cam=2&leg=2024&idl=1,
202,Mîndroc Cãtãlin-Viorel,3 / ARGEȘ,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=202,Comisia pentru industrii şi servicii,http://www.cdep.ro/pls/parlam/structura2015.co?idc=3&cam=2&leg=2024&idl=1,
202,Mîndroc Cãtãlin-Viorel,3 / ARGEȘ,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=202,"Comisia pentru apărare, ordine publică şi siguranţă naţională",http://www.cdep.ro/pls/parlam/structura2015.co?idc=12&cam=2&leg=2024&idl=1,
203,Mocanu Adrian,10 / BUZÃU,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=203,Comisia pentru constituționalitate,http://www.cdep.ro/pls/parlam/structura2015.co?idc=71&cam=2&leg=2024&idl=1,Vicepreşedinte
204,Moiseev Alexandrin,7 / BOTOȘANI,SOS RO,https://cdep.ro/pls/parlam/structura2015.mp?idm=204,"Comisia pentru drepturile omului, culte şi problemele minorităţilor naţionale",http://www.cdep.ro/pls/parlam/structura2015.co?idc=5&cam=2&leg=2024&idl=1,
205,Moisin Radu-Marin,13 / CLUJ,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=205,Comisia pentru transporturi şi infrastructură,http://www.cdep.ro/pls/parlam/structura2015.co?idc=34&cam=2&leg=2024&idl=1,
206,Molnar Andrei,37 / TIMIȘ,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=206,"Comisia pentru politică economică, reformă şi privatizare",http://www.cdep.ro/pls/parlam/structura2015.co?idc=1&cam=2&leg=2024&idl=1,Secretar
206,Molnar Andrei,37 / TIMIȘ,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=206,"Comisia juridică, de disciplină şi imunităţi",http://www.cdep.ro/pls/parlam/structura2015.co?idc=11&cam=2&leg=2024&idl=1,
207,Morar Lucian-Ioan-Titus,26 / MARAMUREȘ,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=207,"Comisia pentru politică economică, reformă şi privatizare",http://www.cdep.ro/pls/parlam/structura2015.co?idc=1&cam=2&leg=2024&idl=1,Vicepreşedinte
207,Morar Lucian-Ioan-Titus,26 / MARAMUREȘ,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=207,Comisia pentru egalitatea de şanse pentru femei şi bărbaţi,http://www.cdep.ro/pls/parlam/structura2015.co?idc=20&cam=2&leg=2024&idl=1,
208,Moș Patricia-Simina-Arina,5 / BIHOR,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=208,Comisia pentru muncă şi protecţie socială,http://www.cdep.ro/pls/parlam/structura2015.co?idc=7&cam=2&leg=2024&idl=1,
209,Moșteanu Liviu-Ionuț,3 / ARGEȘ,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=209,Comisia pentru administraţie publică şi amenajarea teritoriului,http://www.cdep.ro/pls/parlam/structura2015.co?idc=6&cam=2&leg=2024&idl=1,
210,Muncaciu Sorin-Titus,10 / BUZÃU,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=210,Comisia pentru sănătate şi familie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=8&cam=2&leg=2024&idl=1,Vicepreşedinte
211,Munteanu Valeriu,16 / DÂMBOVIȚA,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=211,"Comisia juridică, de disciplină şi imunităţi",http://www.cdep.ro/pls/parlam/structura2015.co?idc=11&cam=2&leg=2024&idl=1,Vicepreşedinte
211,Munteanu Valeriu,16 / DÂMBOVIȚA,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=211,Comisia pentru mediu şi echilibru ecologic,http://www.cdep.ro/pls/parlam/structura2015.co?idc=46&cam=2&leg=2024&idl=1,
212,Murad Mohammad,14 / CONSTANȚA,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=212,Comisia pentru muncă şi protecţie socială,http://www.cdep.ro/pls/parlam/structura2015.co?idc=7&cam=2&leg=2024&idl=1,
212,Murad Mohammad,14 / CONSTANȚA,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=212,Comisia pentru antreprenoriat şi turism,http://www.cdep.ro/pls/parlam/structura2015.co?idc=240&cam=2&leg=2024&idl=1,Preşedinte
213,Murariu Oana,13 / CLUJ,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=213,"Comisia pentru drepturile omului, culte şi problemele minorităţilor naţionale",http://www.cdep.ro/pls/parlam/structura2015.co?idc=5&cam=2&leg=2024&idl=1,
213,Murariu Oana,13 / CLUJ,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=213,"Comisia juridică, de disciplină şi imunităţi",http://www.cdep.ro/pls/parlam/structura2015.co?idc=11&cam=2&leg=2024&idl=1,
213,Murariu Oana,13 / CLUJ,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=213,Comisia pentru regulament,http://www.cdep.ro/pls/parlam/structura2015.co?idc=23&cam=2&leg=2024&idl=1,
214,Muraru Iulian-Alexandru,24 / IAȘI,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=214,"Comisia pentru apărare, ordine publică şi siguranţă naţională",http://www.cdep.ro/pls/parlam/structura2015.co?idc=12&cam=2&leg=2024&idl=1,
215,Mușat Doru-Lucian,33 / SÃLAJ,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=215,Comisia pentru antreprenoriat şi turism,http://www.cdep.ro/pls/parlam/structura2015.co?idc=240&cam=2&leg=2024&idl=1,Secretar
216,Nacov Gheorghe,,Minoritati,https://cdep.ro/pls/parlam/structura2015.mp?idm=216,Comisia pentru administraţie publică şi amenajarea teritoriului,http://www.cdep.ro/pls/parlam/structura2015.co?idc=6&cam=2&leg=2024&idl=1,
216,Nacov Gheorghe,,Minoritati,https://cdep.ro/pls/parlam/structura2015.mp?idm=216,Comisia pentru mediu şi echilibru ecologic,http://www.cdep.ro/pls/parlam/structura2015.co?idc=46&cam=2&leg=2024&idl=1,Vicepreşedinte
217,Nagy Szabolcs,32 / SATU-MARE,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=217,Comisia pentru administraţie publică şi amenajarea teritoriului,http://www.cdep.ro/pls/parlam/structura2015.co?idc=6&cam=2&leg=2024&idl=1,Secretar
217,Nagy Szabolcs,32 / SATU-MARE,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=217,Comisia pentru știință și tehnologie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=72&cam=2&leg=2024&idl=1,
218,Nagy Vasile,2 / ARAD,SOS RO,https://cdep.ro/pls/parlam/structura2015.mp?idm=218,Comisia pentru politică externă,http://www.cdep.ro/pls/parlam/structura2015.co?idc=13&cam=2&leg=2024&idl=1,
218,Nagy Vasile,2 / ARAD,SOS RO,https://cdep.ro/pls/parlam/structura2015.mp?idm=218,Comisia pentru știință și tehnologie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=72&cam=2&leg=2024&idl=1,Vicepreşedinte
219,Nassar Rodica,42 / BUCUREȘTI,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=219,Comisia pentru sănătate şi familie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=8&cam=2&leg=2024&idl=1,Vicepreşedinte
220,Nãsui Claudiu-Iulius-Gavril,42 / BUCUREȘTI,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=220,"Comisia pentru buget, finanţe şi bănci",http://www.cdep.ro/pls/parlam/structura2015.co?idc=2&cam=2&leg=2024&idl=1,
220,Nãsui Claudiu-Iulius-Gavril,42 / BUCUREȘTI,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=220,Comisia pentru antreprenoriat şi turism,http://www.cdep.ro/pls/parlam/structura2015.co?idc=240&cam=2&leg=2024&idl=1,Vicepreşedinte
221,Neacșu Andreea-Firuța,29 / NEAMȚ,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=221,"Comisia pentru drepturile omului, culte şi problemele minorităţilor naţionale",http://www.cdep.ro/pls/parlam/structura2015.co?idc=5&cam=2&leg=2024&idl=1,
221,Neacșu Andreea-Firuța,29 / NEAMȚ,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=221,Comisia pentru afaceri europene,http://www.cdep.ro/pls/parlam/structura2015.co?idc=33&cam=2&leg=2024&idl=1,
222,Neacșu Marian,42 / BUCUREȘTI,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=222,"Comisia pentru politică economică, reformă şi privatizare",http://www.cdep.ro/pls/parlam/structura2015.co?idc=1&cam=2&leg=2024&idl=1,
223,Neagu Petre-Emanoil,10 / BUZÃU,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=223,Comisia pentru administraţie publică şi amenajarea teritoriului,http://www.cdep.ro/pls/parlam/structura2015.co?idc=6&cam=2&leg=2024&idl=1,
223,Neagu Petre-Emanoil,10 / BUZÃU,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=223,"Comisia juridică, de disciplină şi imunităţi",http://www.cdep.ro/pls/parlam/structura2015.co?idc=11&cam=2&leg=2024&idl=1,Secretar
223,Neagu Petre-Emanoil,10 / BUZÃU,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=223,Comisia pentru comunităţile de români din afara graniţelor ţării,http://www.cdep.ro/pls/parlam/structura2015.co?idc=32&cam=2&leg=2024&idl=1,
224,Neamțu George-Mihail,5 / BIHOR,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=224,"Comisia pentru cultură, arte, mijloace de informare în masă",http://www.cdep.ro/pls/parlam/structura2015.co?idc=10&cam=2&leg=2024&idl=1,Preşedinte
225,Neațã Eugen,40 / VÂLCEA,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=225,Comisia pentru muncă şi protecţie socială,http://www.cdep.ro/pls/parlam/structura2015.co?idc=7&cam=2&leg=2024&idl=1,Vicepreşedinte
226,Neculaescu Laurențiu Adrian,16 / DÂMBOVIȚA,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=226,"Comisia pentru drepturile omului, culte şi problemele minorităţilor naţionale",http://www.cdep.ro/pls/parlam/structura2015.co?idc=5&cam=2&leg=2024&idl=1,
226,Neculaescu Laurențiu Adrian,16 / DÂMBOVIȚA,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=226,Comisia pentru mediu şi echilibru ecologic,http://www.cdep.ro/pls/parlam/structura2015.co?idc=46&cam=2&leg=2024&idl=1,Secretar
227,Negoescu Mihai-Bogdan,37 / TIMIȘ,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=227,"Comisia pentru politică economică, reformă şi privatizare",http://www.cdep.ro/pls/parlam/structura2015.co?idc=1&cam=2&leg=2024&idl=1,
227,Negoescu Mihai-Bogdan,37 / TIMIȘ,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=227,Comisia pentru muncă şi protecţie socială,http://www.cdep.ro/pls/parlam/structura2015.co?idc=7&cam=2&leg=2024&idl=1,
228,Negrea Petru-Gabriel,35 / SUCEAVA,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=228,Comisia pentru antreprenoriat şi turism,http://www.cdep.ro/pls/parlam/structura2015.co?idc=240&cam=2&leg=2024&idl=1,
229,Nicolae Dan-Mihai,31 / PRAHOVA,POT,https://cdep.ro/pls/parlam/structura2015.mp?idm=229,Comisia pentru industrii şi servicii,http://www.cdep.ro/pls/parlam/structura2015.co?idc=3&cam=2&leg=2024&idl=1,
230,Oancea Silviu-Florin,23 / IALOMIȚA,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=230,Comisia pentru tehnologia informaţiei şi comunicaţiilor,http://www.cdep.ro/pls/parlam/structura2015.co?idc=19&cam=2&leg=2024&idl=1,
231,Oltenașu Sorin-George,23 / IALOMIȚA,SOS RO,https://cdep.ro/pls/parlam/structura2015.mp?idm=231,Comisia pentru mediu şi echilibru ecologic,http://www.cdep.ro/pls/parlam/structura2015.co?idc=46&cam=2&leg=2024&idl=1,
232,Oprea Octavian,42 / BUCUREȘTI,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=232,Comisia pentru sănătate şi familie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=8&cam=2&leg=2024&idl=1,
232,Oprea Octavian,42 / BUCUREȘTI,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=232,Comisia pentru tehnologia informaţiei şi comunicaţiilor,http://www.cdep.ro/pls/parlam/structura2015.co?idc=19&cam=2&leg=2024&idl=1,Secretar
233,Pambuccian Varujan,,Minoritati,https://cdep.ro/pls/parlam/structura2015.mp?idm=233,Comisia pentru știință și tehnologie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=72&cam=2&leg=2024&idl=1,
234,Pandea Ciprian,12 / CÃLÃRAȘI,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=234,"Comisia pentru buget, finanţe şi bănci",http://www.cdep.ro/pls/parlam/structura2015.co?idc=2&cam=2&leg=2024&idl=1,Secretar
234,Pandea Ciprian,12 / CÃLÃRAȘI,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=234,"Comisia pentru agricultură, silvicultură, industrie alimentară şi servicii specifice",http://www.cdep.ro/pls/parlam/structura2015.co?idc=4&cam=2&leg=2024&idl=1,
235,Paraschiv Ciprian-Constantin,24 / IAȘI,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=235,Comisia pentru tineret și sport,http://www.cdep.ro/pls/parlam/structura2015.co?idc=78&cam=2&leg=2024&idl=1,Preşedinte
236,Paraschivescu Ovidiu-Romulus,8 / BRAȘOV,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=236,Comisia pentru transporturi şi infrastructură,http://www.cdep.ro/pls/parlam/structura2015.co?idc=34&cam=2&leg=2024&idl=1,
237,Pascalini Nini-Alexandru,4 / BACÃU,SOS RO,https://cdep.ro/pls/parlam/structura2015.mp?idm=237,Comisia pentru antreprenoriat şi turism,http://www.cdep.ro/pls/parlam/structura2015.co?idc=240&cam=2&leg=2024&idl=1,Vicepreşedinte
238,Pascariu Mihai-Cosmin,2 / ARAD,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=238,Comisia pentru învăţământ,http://www.cdep.ro/pls/parlam/structura2015.co?idc=9&cam=2&leg=2024&idl=1,
238,Pascariu Mihai-Cosmin,2 / ARAD,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=238,Comisia pentru știință și tehnologie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=72&cam=2&leg=2024&idl=1,Secretar
239,Pãun Nicolae,,Minoritati,https://cdep.ro/pls/parlam/structura2015.mp?idm=239,"Comisia pentru drepturile omului, culte şi problemele minorităţilor naţionale",http://www.cdep.ro/pls/parlam/structura2015.co?idc=5&cam=2&leg=2024&idl=1,Vicepreşedinte
240,Pãunescu Silviu-Titus,14 / CONSTANȚA,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=240,"Comisia pentru agricultură, silvicultură, industrie alimentară şi servicii specifice",http://www.cdep.ro/pls/parlam/structura2015.co?idc=4&cam=2&leg=2024&idl=1,
241,Petrețchi Nicolae-Miroslav,,Minoritati,https://cdep.ro/pls/parlam/structura2015.mp?idm=241,"Comisia pentru cultură, arte, mijloace de informare în masă",http://www.cdep.ro/pls/parlam/structura2015.co?idc=10&cam=2&leg=2024&idl=1,Vicepreşedinte
241,Petrețchi Nicolae-Miroslav,,Minoritati,https://cdep.ro/pls/parlam/structura2015.mp?idm=241,Comisia pentru constituționalitate,http://www.cdep.ro/pls/parlam/structura2015.co?idc=71&cam=2&leg=2024&idl=1,
242,Peța-Ștefãnescu Eliza-Mãdãlina,17 / DOLJ,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=242,"Comisia pentru drepturile omului, culte şi problemele minorităţilor naţionale",http://www.cdep.ro/pls/parlam/structura2015.co?idc=5&cam=2&leg=2024&idl=1,
242,Peța-Ștefãnescu Eliza-Mãdãlina,17 / DOLJ,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=242,Comisia pentru administraţie publică şi amenajarea teritoriului,http://www.cdep.ro/pls/parlam/structura2015.co?idc=6&cam=2&leg=2024&idl=1,
242,Peța-Ștefãnescu Eliza-Mãdãlina,17 / DOLJ,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=242,"Comisia juridică, de disciplină şi imunităţi",http://www.cdep.ro/pls/parlam/structura2015.co?idc=11&cam=2&leg=2024&idl=1,Vicepreşedinte
243,Pirtea Marilen - Gabriel,37 / TIMIȘ,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=243,Comisia pentru învăţământ,http://www.cdep.ro/pls/parlam/structura2015.co?idc=9&cam=2&leg=2024&idl=1,
243,Pirtea Marilen - Gabriel,37 / TIMIȘ,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=243,Comisia pentru politică externă,http://www.cdep.ro/pls/parlam/structura2015.co?idc=13&cam=2&leg=2024&idl=1,
244,Pistru-Popa Simona-Geanina,2 / ARAD,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=244,Comisia pentru administraţie publică şi amenajarea teritoriului,http://www.cdep.ro/pls/parlam/structura2015.co?idc=6&cam=2&leg=2024&idl=1,Vicepreşedinte
244,Pistru-Popa Simona-Geanina,2 / ARAD,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=244,Comisia pentru sănătate şi familie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=8&cam=2&leg=2024&idl=1,
244,Pistru-Popa Simona-Geanina,2 / ARAD,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=244,Comisia pentru antreprenoriat şi turism,http://www.cdep.ro/pls/parlam/structura2015.co?idc=240&cam=2&leg=2024&idl=1,
245,Pîclișan Gheorghe-Petru,7 / BOTOȘANI,POT,https://cdep.ro/pls/parlam/structura2015.mp?idm=245,"Comisia pentru agricultură, silvicultură, industrie alimentară şi servicii specifice",http://www.cdep.ro/pls/parlam/structura2015.co?idc=4&cam=2&leg=2024&idl=1,
246,Plopeanu Rodica,10 / BUZÃU,SOS RO,https://cdep.ro/pls/parlam/structura2015.mp?idm=246,"Comisia pentru politică economică, reformă şi privatizare",http://www.cdep.ro/pls/parlam/structura2015.co?idc=1&cam=2&leg=2024&idl=1,
246,Plopeanu Rodica,10 / BUZÃU,SOS RO,https://cdep.ro/pls/parlam/structura2015.mp?idm=246,Comisia pentru industrii şi servicii,http://www.cdep.ro/pls/parlam/structura2015.co?idc=3&cam=2&leg=2024&idl=1,Secretar
247,Plujar Andrei George,11 / CARAȘ-SEVERIN,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=247,"Comisia pentru agricultură, silvicultură, industrie alimentară şi servicii specifice",http://www.cdep.ro/pls/parlam/structura2015.co?idc=4&cam=2&leg=2024&idl=1,
248,Ponta Victor-Viorel,16 / DÂMBOVIȚA,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=248,"Comisia pentru politică economică, reformă şi privatizare",http://www.cdep.ro/pls/parlam/structura2015.co?idc=1&cam=2&leg=2024&idl=1,Preşedinte (din  dec. 2024)
249,Popa Alexandru,9 / BRÃILA,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=249,"Comisia pentru agricultură, silvicultură, industrie alimentară şi servicii specifice",http://www.cdep.ro/pls/parlam/structura2015.co?idc=4&cam=2&leg=2024&idl=1,Vicepreşedinte
250,Popa Cristian-Alexandru,8 / BRAȘOV,POT,https://cdep.ro/pls/parlam/structura2015.mp?idm=250,Comisia pentru tineret și sport,http://www.cdep.ro/pls/parlam/structura2015.co?idc=78&cam=2&leg=2024&idl=1,Secretar
251,Popa Dorin,3 / ARGEȘ,POT,https://cdep.ro/pls/parlam/structura2015.mp?idm=251,Comisia pentru muncă şi protecţie socială,http://www.cdep.ro/pls/parlam/structura2015.co?idc=7&cam=2&leg=2024&idl=1,
252,Popa George-Adrian,4 / BACÃU,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=252,Comisia pentru sănătate şi familie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=8&cam=2&leg=2024&idl=1,
253,Popa Maricel,24 / IAȘI,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=253,"Comisia pentru buget, finanţe şi bănci",http://www.cdep.ro/pls/parlam/structura2015.co?idc=2&cam=2&leg=2024&idl=1,
253,Popa Maricel,24 / IAȘI,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=253,Comisia pentru transporturi şi infrastructură,http://www.cdep.ro/pls/parlam/structura2015.co?idc=34&cam=2&leg=2024&idl=1,Secretar
254,Popa Ștefan-Ovidiu,40 / VÂLCEA,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=254,"Comisia juridică, de disciplină şi imunităţi",http://www.cdep.ro/pls/parlam/structura2015.co?idc=11&cam=2&leg=2024&idl=1,
254,Popa Ștefan-Ovidiu,40 / VÂLCEA,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=254,Comisia pentru constituționalitate,http://www.cdep.ro/pls/parlam/structura2015.co?idc=71&cam=2&leg=2024&idl=1,
255,Popescu Antonio-Gabi,40 / VÂLCEA,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=255,"Comisia pentru drepturile omului, culte şi problemele minorităţilor naţionale",http://www.cdep.ro/pls/parlam/structura2015.co?idc=5&cam=2&leg=2024&idl=1,
256,Popovici Florin-Cornel,37 / TIMIȘ,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=256,"Comisia pentru buget, finanţe şi bănci",http://www.cdep.ro/pls/parlam/structura2015.co?idc=2&cam=2&leg=2024&idl=1,
257,Porumboiu Gabriela,17 / DOLJ,POT,https://cdep.ro/pls/parlam/structura2015.mp?idm=257,"Comisia pentru buget, finanţe şi bănci",http://www.cdep.ro/pls/parlam/structura2015.co?idc=2&cam=2&leg=2024&idl=1,
258,Priescu Ionelia-Florența,20 / GORJ,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=258,"Comisia pentru agricultură, silvicultură, industrie alimentară şi servicii specifice",http://www.cdep.ro/pls/parlam/structura2015.co?idc=4&cam=2&leg=2024&idl=1,
258,Priescu Ionelia-Florența,20 / GORJ,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=258,"Comisia juridică, de disciplină şi imunităţi",http://www.cdep.ro/pls/parlam/structura2015.co?idc=11&cam=2&leg=2024&idl=1,
259,Prișcã Rãzvan Sorin,42 / BUCUREȘTI,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=259,"Comisia pentru apărare, ordine publică şi siguranţă naţională",http://www.cdep.ro/pls/parlam/structura2015.co?idc=12&cam=2&leg=2024&idl=1,
260,Prunã Cristina-Mãdãlina,42 / BUCUREȘTI,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=260,Comisia pentru industrii şi servicii,http://www.cdep.ro/pls/parlam/structura2015.co?idc=3&cam=2&leg=2024&idl=1,Vicepreşedinte
